codMunicipio;regiao;estado;municipionome;municipiopopulacao;municipiocapital;qtdCrascomInternet;qtdCrassemInternet;qtdCreascomInternet;qtdCreassemInternet;qtd15a17anos;qtd18a24anos;qtdQualquerIdade;qtdSexoFemininoDe15a24Anos
4302352;S;RS;BOM PRINCIPIO;11792;N;0;0;0;0;0;0;749;53
4302378;S;RS;BOM PROGRESSO;2328;N;0;0;0;0;0;0;1053;96
4302402;S;RS;BOM RETIRO DO SUL;11472;N;0;0;0;0;0;0;3054;323
4302451;S;RS;BOQUEIRAO DO LEAO;7673;N;0;0;0;0;0;0;2759;269
4302501;S;RS;BOSSOROCA;6887;N;0;0;0;0;0;0;4551;383
4302584;S;RS;BOZANO;2200;N;0;0;0;0;0;0;534;56
4302600;S;RS;BRAGA;3702;N;0;0;0;0;0;0;2269;184
4302659;S;RS;BROCHIER;4677;N;0;0;0;0;0;0;1055;90
4302709;S;RS;BUTIA;20405;N;0;0;0;0;0;0;9688;890
4302808;S;RS;CACAPAVA DO SUL;33700;N;0;0;0;0;0;0;14868;1394
4302907;S;RS;CACEQUI;13685;N;0;0;0;0;0;0;6810;651
4303004;S;RS;CACHOEIRA DO SUL;83827;N;0;0;0;0;0;0;29673;2882
4303103;S;RS;CACHOEIRINHA;118294;N;0;0;0;0;0;0;25752;2825
4303202;S;RS;CACIQUE DOBLE;4865;N;0;0;0;0;0;0;2402;198
4303301;S;RS;CAIBATE;4954;N;0;0;0;0;0;0;2622;214
4303400;S;RS;CAICARA;5071;N;0;0;0;0;0;0;1765;150
4303509;S;RS;CAMAQUA;62759;N;0;0;0;0;0;0;19741;1810
4303558;S;RS;CAMARGO;2591;N;0;0;0;0;0;0;488;44
4303608;S;RS;CAMBARA DO SUL;6545;N;0;0;0;0;0;0;2696;248
4303673;S;RS;CAMPESTRE DA SERRA;3247;N;0;0;0;0;0;0;948;83
4303707;S;RS;CAMPINA DAS MISSOES;6117;N;0;0;0;0;0;0;1685;151
4303806;S;RS;CAMPINAS DO SUL;5509;N;0;0;0;0;0;0;2229;172
4303905;S;RS;CAMPO BOM;60081;N;0;0;0;0;0;0;11825;1061
4304002;S;RS;CAMPO NOVO;5459;N;0;0;0;0;0;0;3008;253
4304101;S;RS;CAMPOS BORGES;3494;N;0;0;0;0;0;0;1861;157
4304200;S;RS;CANDELARIA;30176;N;0;0;0;0;0;0;12704;1122
4304309;S;RS;CANDIDO GODOI;6535;N;0;0;0;0;0;0;1887;135
4304358;S;RS;CANDIOTA;8776;N;0;0;0;0;0;0;4864;419
4304408;S;RS;CANELA;39238;N;0;0;0;0;0;0;13010;1293
4304507;S;RS;CANGUCU;53268;N;0;0;0;0;0;0;26593;2271
4304606;S;RS;CANOAS;324025;N;0;0;0;0;0;0;70494;6942
4304614;S;RS;CANUDOS DO VALE;1807;N;0;0;0;0;0;0;1300;77
4304622;S;RS;CAPAO BONITO DO SUL;1753;N;0;0;0;0;0;0;977;80
4304630;S;RS;CAPAO DA CANOA;42047;N;0;0;0;0;0;0;12066;1105
4304655;S;RS;CAPAO DO CIPO;3107;N;0;0;0;0;0;0;1647;160
4304663;S;RS;CAPAO DO LEAO;24294;N;0;0;0;0;0;0;12284;1283
4304689;S;RS;CAPELA DE SANTANA;11613;N;0;0;0;0;0;0;4084;361
4304697;S;RS;CAPITAO;2636;N;0;0;0;0;0;0;335;24
4304671;S;RS;CAPIVARI DO SUL;3890;N;0;0;0;0;0;0;1690;149
4304713;S;RS;CARAA;7313;N;0;0;0;0;0;0;3157;238
4304705;S;RS;CARAZINHO;59301;N;0;0;0;0;0;0;17364;1700
4304804;S;RS;CARLOS BARBOSA;25193;N;0;0;0;0;0;0;2271;198
4304853;S;RS;CARLOS GOMES;1607;N;0;0;0;0;0;0;674;57
4304903;S;RS;CASCA;8648;N;0;0;0;0;0;0;1430;122
4304952;S;RS;CASEIROS;3007;N;0;0;0;0;0;0;1225;92
4305009;S;RS;CATUIPE;9323;N;0;0;0;0;0;0;4564;396
4305108;S;RS;CAXIAS DO SUL;435482;N;0;0;0;0;0;0;81027;7358
4305116;S;RS;CENTENARIO;2967;N;0;0;0;0;0;0;1438;109
4305124;S;RS;CERRITO;6404;N;0;0;0;0;0;0;3423;311
4305132;S;RS;CERRO BRANCO;4454;N;0;0;0;0;0;0;1784;148
4305157;S;RS;CERRO GRANDE;2417;N;0;0;0;0;0;0;1777;149
4305173;S;RS;CERRO GRANDE DO SUL;10280;N;0;0;0;0;0;0;4443;385
4305207;S;RS;CERRO LARGO;13289;N;0;0;0;0;0;0;5056;468
4305306;S;RS;CHAPADA;9377;N;0;0;0;0;0;0;2594;196
4305355;S;RS;CHARQUEADAS;35363;N;0;0;0;0;0;0;7340;755
4305371;S;RS;CHARRUA;3471;N;0;0;0;0;0;0;1641;127
4305405;S;RS;CHIAPETTA;4044;N;0;0;0;0;0;0;1812;173
4305439;S;RS;CHUI;5919;N;0;0;0;0;0;0;1579;157
4305447;S;RS;CHUVISCA;4944;N;0;0;0;0;0;0;2272;203
4305454;S;RS;CIDREIRA;12654;N;0;0;0;0;0;0;4135;458
4305504;S;RS;CIRIACO;4922;N;0;0;0;0;0;0;1857;183
4305587;S;RS;COLINAS;2420;N;0;0;0;0;0;0;338;49
4305603;S;RS;COLORADO;3550;N;0;0;0;0;0;0;899;76
4305702;S;RS;CONDOR;6552;N;0;0;0;0;0;0;2961;280
4305801;S;RS;CONSTANTINA;9741;N;0;0;0;0;0;0;2794;244
4305835;S;RS;COQUEIRO BAIXO;1528;N;0;0;0;0;0;0;327;23
4305850;S;RS;COQUEIROS DO SUL;2457;N;0;0;0;0;0;0;890;61
4305871;S;RS;CORONEL BARROS;2459;N;0;0;0;0;0;0;958;93
4305900;S;RS;CORONEL BICACO;7748;N;0;0;0;0;0;0;4491;413
4305934;S;RS;CORONEL PILAR;1725;N;0;0;0;0;0;0;143;13
4305959;S;RS;COTIPORA;3917;N;0;0;0;0;0;0;457;49
4305975;S;RS;COXILHA;2826;N;0;0;0;0;0;0;1161;110
4306007;S;RS;CRISSIUMAL;14085;N;0;0;0;0;0;0;5317;442
4306056;S;RS;CRISTAL;7280;N;0;0;0;0;0;0;3978;347
4306072;S;RS;CRISTAL DO SUL;2826;N;0;0;0;0;0;0;1865;175
4306106;S;RS;CRUZ ALTA;62825;N;0;0;0;0;0;0;21831;2225
4306130;S;RS;CRUZALTENSE;2141;N;0;0;0;0;0;0;527;42
4306205;S;RS;CRUZEIRO DO SUL;12331;N;0;0;0;0;0;0;2942;299
4306304;S;RS;DAVID CANABARRO;4683;N;0;0;0;0;0;0;1332;126
4306320;S;RS;DERRUBADAS;3190;N;0;0;0;0;0;0;2012;153
4306353;S;RS;DEZESSEIS DE NOVEMBRO;2866;N;0;0;0;0;0;0;1803;141
4306379;S;RS;DILERMANDO DE AGUIAR;3064;N;0;0;0;0;0;0;1385;128
4306403;S;RS;DOIS IRMAOS;27572;N;0;0;0;0;0;0;4591;448
4306429;S;RS;DOIS IRMAOS DAS MISSOES;2157;N;0;0;0;0;0;0;1191;120
4306452;S;RS;DOIS LAJEADOS;3280;N;0;0;0;0;0;0;512;47
4306502;S;RS;DOM FELICIANO;14380;N;0;0;0;0;0;0;6495;605
4306601;S;RS;DOM PEDRITO;38916;N;0;0;0;0;0;0;17306;1806
4306551;S;RS;DOM PEDRO DE ALCANTARA;2550;N;0;0;0;0;0;0;932;98
4306700;S;RS;DONA FRANCISCA;3401;N;0;0;0;0;0;0;1396;140
4306734;S;RS;DOUTOR MAURICIO CARDOSO;5313;N;0;0;0;0;0;0;1745;132
4306759;S;RS;DOUTOR RICARDO;2030;N;0;0;0;0;0;0;432;31
4306767;S;RS;ELDORADO DO SUL;34335;N;0;0;0;0;0;0;13543;1337
4306809;S;RS;ENCANTADO;20514;N;0;0;0;0;0;0;3474;313
4306908;S;RS;ENCRUZILHADA DO SUL;24537;N;0;0;0;0;0;0;12591;1144
4306924;S;RS;ENGENHO VELHO;1530;N;0;0;0;0;0;0;967;86
4306957;S;RS;ENTRE RIOS DO SUL;3080;N;0;0;0;0;0;0;1470;126
4306932;S;RS;ENTRE-IJUIS;8938;N;0;0;0;0;0;0;4982;432
4306973;S;RS;EREBANGO;2970;N;0;0;0;0;0;0;1106;103
4307005;S;RS;ERECHIM;96105;N;0;0;0;0;0;0;26754;2393
4307054;S;RS;ERNESTINA;3088;N;0;0;0;0;0;0;1267;107
4307203;S;RS;ERVAL GRANDE;5167;N;0;0;0;0;0;0;2023;153
4307302;S;RS;ERVAL SECO;7878;N;0;0;0;0;0;0;4738;405
4307401;S;RS;ESMERALDA;3169;N;0;0;0;0;0;0;1654;141
4307450;S;RS;ESPERANCA DO SUL;3272;N;0;0;0;0;0;0;1476;116
4307500;S;RS;ESPUMOSO;15240;N;0;0;0;0;0;0;5038;479
4307559;S;RS;ESTACAO;6011;N;0;0;0;0;0;0;1766;165
4307609;S;RS;ESTANCIA VELHA;42589;N;0;0;0;0;0;0;8872;923
4307708;S;RS;ESTEIO;80669;N;0;0;0;0;0;0;19879;1990
4307807;S;RS;ESTRELA;30628;N;0;0;0;0;0;0;5389;579
4307815;S;RS;ESTRELA VELHA;3628;N;0;0;0;0;0;0;1939;153
4307831;S;RS;EUGENIO DE CASTRO;2797;N;0;0;0;0;0;0;1456;123
4307864;S;RS;FAGUNDES VARELA;2579;N;0;0;0;0;0;0;421;46
4307906;S;RS;FARROUPILHA;63641;N;0;0;0;0;0;0;7963;713
4308003;S;RS;FAXINAL DO SOTURNO;6672;N;0;0;0;0;0;0;2263;249
4308052;S;RS;FAXINALZINHO;2567;N;0;0;0;0;0;0;1251;119
4308078;S;RS;FAZENDA VILANOVA;3697;N;0;0;0;0;0;0;825;106
4308102;S;RS;FELIZ;12359;N;0;0;0;0;0;0;1472;130
4308201;S;RS;FLORES DA CUNHA;27135;N;0;0;0;0;0;0;3760;362
4308250;S;RS;FLORIANO PEIXOTO;2018;N;0;0;0;0;0;0;1298;83
4308300;S;RS;FONTOURA XAVIER;10712;N;0;0;0;0;0;0;8172;731
4308409;S;RS;FORMIGUEIRO;7014;N;0;0;0;0;0;0;2924;280
4308433;S;RS;FORQUETINHA;2473;N;0;0;0;0;0;0;322;27
4308458;S;RS;FORTALEZA DOS VALOS;4577;N;0;0;0;0;0;0;1426;128
4308508;S;RS;FREDERICO WESTPHALEN;28848;N;0;0;0;0;0;0;10101;1044
4308607;S;RS;GARIBALDI;30692;N;0;0;0;0;0;0;2223;223
4308656;S;RS;GARRUCHOS;3233;N;0;0;0;0;0;0;2049;177
4308706;S;RS;GAURAMA;5862;N;0;0;0;0;0;0;1390;148
4308805;S;RS;GENERAL CAMARA;8452;N;0;0;0;0;0;0;3980;413
4308854;S;RS;GENTIL;1677;N;0;0;0;0;0;0;568;42
4308904;S;RS;GETULIO VARGAS;16156;N;0;0;0;0;0;0;5058;509
4309001;S;RS;GIRUA;17085;N;0;0;0;0;0;0;8895;813
4309050;S;RS;GLORINHA;6885;N;0;0;0;0;0;0;2799;247
4309100;S;RS;GRAMADO;32300;N;0;0;0;0;0;0;5545;615
4309126;S;RS;GRAMADO DOS LOUREIROS;2269;N;0;0;0;0;0;0;1655;147
4309159;S;RS;GRAMADO XAVIER;3970;N;0;0;0;0;0;0;1267;126
4309209;S;RS;GRAVATAI;255762;N;0;0;0;0;0;0;52619;5736
4309258;S;RS;GUABIJU;1598;N;0;0;0;0;0;0;257;25
4309308;S;RS;GUAIBA;95230;N;0;0;0;0;0;0;27559;2963
4309407;S;RS;GUAPORE;22810;N;0;0;0;0;0;0;3292;345
4309506;S;RS;GUARANI DAS MISSOES;8115;N;0;0;0;0;0;0;4558;360
4309555;S;RS;HARMONIA;4254;N;0;0;0;0;0;0;309;28
4307104;S;RS;HERVAL;6757;N;0;0;0;0;0;0;4718;397
4309571;S;RS;HERVEIRAS;2954;N;0;0;0;0;0;0;1053;96
4309605;S;RS;HORIZONTINA;18350;N;0;0;0;0;0;0;4868;505
4309654;S;RS;HULHA NEGRA;6048;N;0;0;0;0;0;0;3761;350
4309704;S;RS;HUMAITA;4919;N;0;0;0;0;0;0;1417;95
4309753;S;RS;IBARAMA;4371;N;0;0;0;0;0;0;2017;179
4309803;S;RS;IBIACA;4710;N;0;0;0;0;0;0;1379;114
4309902;S;RS;IBIRAIARAS;7175;N;0;0;0;0;0;0;2039;182
4309951;S;RS;IBIRAPUITA;4061;N;0;0;0;0;0;0;2111;229
4310009;S;RS;IBIRUBA;19312;N;0;0;0;0;0;0;4380;379
4310108;S;RS;IGREJINHA;31663;N;0;0;0;0;0;0;7141;714
4310207;S;RS;IJUI;78920;N;0;0;0;0;0;0;34849;3055
4310306;S;RS;ILOPOLIS;4098;N;0;0;0;0;0;0;1195;128
4310330;S;RS;IMBE;17667;N;0;0;0;0;0;0;7835;713
4310363;S;RS;IMIGRANTE;3025;N;0;0;0;0;0;0;389;27
4310405;S;RS;INDEPENDENCIA;6618;N;0;0;0;0;0;0;2900;236
4310413;S;RS;INHACORA;2267;N;0;0;0;0;0;0;1593;135
4310439;S;RS;IPE;6017;N;0;0;0;0;0;0;1221;109
4310462;S;RS;IPIRANGA DO SUL;1944;N;0;0;0;0;0;0;330;29
4310504;S;RS;IRAI;8078;N;0;0;0;0;0;0;4487;400
4310538;S;RS;ITAARA;5011;N;0;0;0;0;0;0;1925;190
4310553;S;RS;ITACURUBI;3441;N;0;0;0;0;0;0;1863;172
4310579;S;RS;ITAPUCA;2337;N;0;0;0;0;0;0;777;64
4310603;S;RS;ITAQUI;38166;N;0;0;0;0;0;0;17957;1836
4310652;S;RS;ITATI;2589;N;0;0;0;0;0;0;1384;113
4310702;S;RS;ITATIBA DO SUL;4171;N;0;0;0;0;0;0;2203;174
4310751;S;RS;IVORA;2156;N;0;0;0;0;0;0;779;64
4310801;S;RS;IVOTI;19877;N;0;0;0;0;0;0;1999;204
4310850;S;RS;JABOTICABA;4111;N;0;0;0;0;0;0;2485;203
4310876;S;RS;JACUIZINHO;2507;N;0;0;0;0;0;0;1751;176
4310900;S;RS;JACUTINGA;3630;N;0;0;0;0;0;0;1191;112
4311007;S;RS;JAGUARAO;27942;N;0;0;0;0;0;0;13127;1228
4311106;S;RS;JAGUARI;11478;N;0;0;0;0;0;0;4179;427
4311122;S;RS;JAQUIRANA;4177;N;0;0;0;0;0;0;2335;212
4311130;S;RS;JARI;3575;N;0;0;0;0;0;0;1916;171
4311155;S;RS;JOIA;8329;N;0;0;0;0;0;0;4407;366
4311205;S;RS;JULIO DE CASTILHOS;19579;N;0;0;0;0;0;0;8471;800
4311239;S;RS;LAGOA BONITA DO SUL;2662;N;0;0;0;0;0;0;1659;118
4311270;S;RS;LAGOA DOS TRES CANTOS;1598;N;0;0;0;0;0;0;311;24
4311304;S;RS;LAGOA VERMELHA;27529;N;0;0;0;0;0;0;10912;1057
4311254;S;RS;LAGOAO;6185;N;0;0;0;0;0;0;4081;356
4311403;S;RS;LAJEADO;71481;N;0;0;0;0;0;0;9131;821
4311429;S;RS;LAJEADO DO BUGRE;2487;N;0;0;0;0;0;0;1623;158
4311502;S;RS;LAVRAS DO SUL;7669;N;0;0;0;0;0;0;4048;362
4311601;S;RS;LIBERATO SALZANO;5780;N;0;0;0;0;0;0;2629;219
4311627;S;RS;LINDOLFO COLLOR;5229;N;0;0;0;0;0;0;1396;113
4311643;S;RS;LINHA NOVA;1624;N;0;0;0;0;0;0;211;20
4311718;S;RS;MACAMBARA;4742;N;0;0;0;0;0;0;2618;272
4311700;S;RS;MACHADINHO;5515;N;0;0;0;0;0;0;2713;214
4311734;S;RS;MAMPITUBA;2997;N;0;0;0;0;0;0;1448;139
4311759;S;RS;MANOEL VIANA;7074;N;0;0;0;0;0;0;3733;348
4311775;S;RS;MAQUINE;6908;N;0;0;0;0;0;0;3289;286
4311791;S;RS;MARATA;2527;N;0;0;0;0;0;0;322;23
4311809;S;RS;MARAU;36383;N;0;0;0;0;0;0;9395;945
4311908;S;RS;MARCELINO RAMOS;5134;N;0;0;0;0;0;0;2099;193
4311981;S;RS;MARIANA PIMENTEL;3768;N;0;0;0;0;0;0;1076;85
4312005;S;RS;MARIANO MORO;2210;N;0;0;0;0;0;0;675;53
4312054;S;RS;MARQUES DE SOUZA;4068;N;0;0;0;0;0;0;954;77
4312104;S;RS;MATA;5111;N;0;0;0;0;0;0;2220;204
4312138;S;RS;MATO CASTELHANO;2470;N;0;0;0;0;0;0;996;76
4312153;S;RS;MATO LEITAO;3869;N;0;0;0;0;0;0;931;70
4312179;S;RS;MATO QUEIMADO;1799;N;0;0;0;0;0;0;707;51
4312203;S;RS;MAXIMILIANO DE ALMEIDA;4907;N;0;0;0;0;0;0;3153;256
4312252;S;RS;MINAS DO LEAO;7631;N;0;0;0;0;0;0;4046;349
4312302;S;RS;MIRAGUAI;4855;N;0;0;0;0;0;0;2818;237
4312351;S;RS;MONTAURI;1542;N;0;0;0;0;0;0;111;8
4312377;S;RS;MONTE ALEGRE DOS CAMPOS;3098;N;0;0;0;0;0;0;1368;117
4312385;S;RS;MONTE BELO DO SUL;2670;N;0;0;0;0;0;0;167;15
4312401;S;RS;MONTENEGRO;59436;N;0;0;0;0;0;0;9008;775
4312427;S;RS;MORMACO;2749;N;0;0;0;0;0;0;1401;102
4312443;S;RS;MORRINHOS DO SUL;3185;N;0;0;0;0;0;0;1072;98
4312450;S;RS;MORRO REDONDO;6231;N;0;0;0;0;0;0;2299;217
4312476;S;RS;MORRO REUTER;5680;N;0;0;0;0;0;0;607;56
4312500;S;RS;MOSTARDAS;12130;N;0;0;0;0;0;0;6060;557
4312609;S;RS;MUCUM;4791;N;0;0;0;0;0;0;971;92
4312617;S;RS;MUITOS CAPOES;2977;N;0;0;0;0;0;0;817;66
4312625;S;RS;MULITERNO;1813;N;0;0;0;0;0;0;844;85
4312658;S;RS;NAO-ME-TOQUE;15938;N;0;0;0;0;0;0;3219;308
4312674;S;RS;NICOLAU VERGUEIRO;1721;N;0;0;0;0;0;0;564;57
4312708;S;RS;NONOAI;12076;N;0;0;0;0;0;0;6604;664
4312757;S;RS;NOVA ALVORADA;3177;N;0;0;0;0;0;0;712;61
4312807;S;RS;NOVA ARACA;4003;N;0;0;0;0;0;0;430;41
4312906;S;RS;NOVA BASSANO;8840;N;0;0;0;0;0;0;947;85
4312955;S;RS;NOVA BOA VISTA;1960;N;0;0;0;0;0;0;670;84
4313003;S;RS;NOVA BRESCIA;3184;N;0;0;0;0;0;0;448;36
4313011;S;RS;NOVA CANDELARIA;2751;N;0;0;0;0;0;0;802;88
4313037;S;RS;NOVA ESPERANCA DO SUL;4671;N;0;0;0;0;0;0;1686;170
4313060;S;RS;NOVA HARTZ;18346;N;0;0;0;0;0;0;5526;461
4313086;S;RS;NOVA PADUA;2445;N;0;0;0;0;0;0;184;17
4313102;S;RS;NOVA PALMA;6345;N;0;0;0;0;0;0;2437;206
4313201;S;RS;NOVA PETROPOLIS;19058;N;0;0;0;0;0;0;2311;222
4313300;S;RS;NOVA PRATA;22830;N;0;0;0;0;0;0;4151;402
4313334;S;RS;NOVA RAMADA;2437;N;0;0;0;0;0;0;849;66
4313359;S;RS;NOVA ROMA DO SUL;3347;N;0;0;0;0;0;0;320;25
4313375;S;RS;NOVA SANTA RITA;22706;N;0;0;0;0;0;0;7482;683
4313490;S;RS;NOVO BARREIRO;3978;N;0;0;0;0;0;0;1509;119
4313391;S;RS;NOVO CABRAIS;3855;N;0;0;0;0;0;0;1975;159
4313409;S;RS;NOVO HAMBURGO;239051;N;0;0;0;0;0;0;71271;6662
4313425;S;RS;NOVO MACHADO;3927;N;0;0;0;0;0;0;1609;127
4313441;S;RS;NOVO TIRADENTES;2277;N;0;0;0;0;0;0;1040;74
4313466;S;RS;NOVO XINGU;1757;N;0;0;0;0;0;0;692;54
4313508;S;RS;OSORIO;40941;N;0;0;0;0;0;0;10943;1054
4313607;S;RS;PAIM FILHO;4243;N;0;0;0;0;0;0;2050;157
4313656;S;RS;PALMARES DO SUL;10971;N;0;0;0;0;0;0;4012;373
4313706;S;RS;PALMEIRA DAS MISSOES;34335;N;0;0;0;0;0;0;16028;1587
4313805;S;RS;PALMITINHO;6920;N;0;0;0;0;0;0;3433;303
4313904;S;RS;PANAMBI;38068;N;0;0;0;0;0;0;10793;1090
4313953;S;RS;PANTANO GRANDE;9895;N;0;0;0;0;0;0;4841;419
4314001;S;RS;PARAI;6812;N;0;0;0;0;0;0;485;33
4314027;S;RS;PARAISO DO SUL;7336;N;0;0;0;0;0;0;2891;232
4314035;S;RS;PARECI NOVO;3511;N;0;0;0;0;0;0;915;80
4314050;S;RS;PAROBE;51481;N;0;0;0;0;0;0;11750;977
4314068;S;RS;PASSA SETE;5159;N;0;0;0;0;0;0;2355;222
4314076;S;RS;PASSO DO SOBRADO;6011;N;0;0;0;0;0;0;1973;186
4314100;S;RS;PASSO FUNDO;184869;N;0;0;0;0;0;0;50613;5534
4314134;S;RS;PAULO BENTO;2196;N;0;0;0;0;0;0;444;27
4314159;S;RS;PAVERAMA;8047;N;0;0;0;0;0;0;2524;258
4314175;S;RS;PEDRAS ALTAS;2218;N;0;0;0;0;0;0;1763;167
4314209;S;RS;PEDRO OSORIO;7817;N;0;0;0;0;0;0;4488;420
4314308;S;RS;PEJUCARA;3973;N;0;0;0;0;0;0;1497;147
4314407;S;RS;PELOTAS;327778;N;0;0;0;0;0;0;95232;10227
4314423;S;RS;PICADA CAFE;5182;N;0;0;0;0;0;0;657;68
4314456;S;RS;PINHAL;2515;N;0;0;0;0;0;0;1261;96
4314464;S;RS;PINHAL DA SERRA;2130;N;0;0;0;0;0;0;1410;120
4314472;S;RS;PINHAL GRANDE;4471;N;0;0;0;0;0;0;2378;193
4314498;S;RS;PINHEIRINHO DO VALE;4503;N;0;0;0;0;0;0;2494;238
4314506;S;RS;PINHEIRO MACHADO;12787;N;0;0;0;0;0;0;5840;599
4314555;S;RS;PIRAPO;2757;N;0;0;0;0;0;0;1539;114
4314605;S;RS;PIRATINI;19831;N;0;0;0;0;0;0;10565;903
4314704;S;RS;PLANALTO;10524;N;0;0;0;0;0;0;6381;602
4314753;S;RS;POCO DAS ANTAS;2017;N;0;0;0;0;0;0;314;22
4314779;S;RS;PONTAO;3857;N;0;0;0;0;0;0;1712;166
4314787;S;RS;PONTE PRETA;1750;N;0;0;0;0;0;0;450;29
4314803;S;RS;PORTAO;30881;N;0;0;0;0;0;0;7123;661
4314902;S;RS;PORTO ALEGRE;1409939;S;0;0;0;0;16412;40196;290355;30371
4315008;S;RS;PORTO LUCENA;5421;N;0;0;0;0;0;0;3142;233
4315057;S;RS;PORTO MAUA;2544;N;0;0;0;0;0;0;1025;106
4315073;S;RS;PORTO VERA CRUZ;1852;N;0;0;0;0;0;0;1121;107
4315107;S;RS;PORTO XAVIER;10560;N;0;0;0;0;0;0;6144;584
4315131;S;RS;POUSO NOVO;1875;N;0;0;0;0;0;0;654;52
4315149;S;RS;PRESIDENTE LUCENA;2485;N;0;0;0;0;0;0;270;24
4315156;S;RS;PROGRESSO;6161;N;0;0;0;0;0;0;2326;206
4315172;S;RS;PROTASIO ALVES;2000;N;0;0;0;0;0;0;301;28
4315206;S;RS;PUTINGA;4147;N;0;0;0;0;0;0;1300;124
4315305;S;RS;QUARAI;23021;N;0;0;0;0;0;0;11190;1066
4315313;S;RS;QUATRO IRMAOS;1778;N;0;0;0;0;0;0;781;74
4315321;S;RS;QUEVEDOS;2710;N;0;0;0;0;0;0;1544;139
4315354;S;RS;QUINZE DE NOVEMBRO;3653;N;0;0;0;0;0;0;1083;105
4315404;S;RS;REDENTORA;10222;N;0;0;0;0;0;0;6924;693
4315453;S;RS;RELVADO;2155;N;0;0;0;0;0;0;404;29
4315503;S;RS;RESTINGA SECA;15850;N;0;0;0;0;0;0;7464;780
4315552;S;RS;RIO DOS INDIOS;3616;N;0;0;0;0;0;0;2032;173
4315602;S;RS;RIO GRANDE;197253;N;0;0;0;0;0;0;72463;6872
4315701;S;RS;RIO PARDO;37602;N;0;0;0;0;0;0;15940;1634
4315750;S;RS;RIOZINHO;4327;N;0;0;0;0;0;0;1189;112
4315800;S;RS;ROCA SALES;10287;N;0;0;0;0;0;0;2253;203
4315909;S;RS;RODEIO BONITO;5743;N;0;0;0;0;0;0;2646;219
4315958;S;RS;ROLADOR;2546;N;0;0;0;0;0;0;1747;136
4316006;S;RS;ROLANTE;19493;N;0;0;0;0;0;0;6537;591
4316105;S;RS;RONDA ALTA;10228;N;0;0;0;0;0;0;4532;414
4316204;S;RS;RONDINHA;5520;N;0;0;0;0;0;0;897;81
4316303;S;RS;ROQUE GONZALES;7206;N;0;0;0;0;0;0;3655;299
4316402;S;RS;ROSARIO DO SUL;39751;N;0;0;0;0;0;0;17366;1824
4316428;S;RS;SAGRADA FAMILIA;2595;N;0;0;0;0;0;0;1483;148
4316436;S;RS;SALDANHA MARINHO;2869;N;0;0;0;0;0;0;540;51
4316451;S;RS;SALTO DO JACUI;11880;N;0;0;0;0;0;0;5545;537
4316477;S;RS;SALVADOR DAS MISSOES;2669;N;0;0;0;0;0;0;469;39
4316501;S;RS;SALVADOR DO SUL;6747;N;0;0;0;0;0;0;568;45
4316600;S;RS;SANANDUVA;15373;N;0;0;0;0;0;0;4395;353
4316709;S;RS;SANTA BARBARA DO SUL;8829;N;0;0;0;0;0;0;3740;354
4316733;S;RS;SANTA CECILIA DO SUL;1655;N;0;0;0;0;0;0;516;45
4316758;S;RS;SANTA CLARA DO SUL;5692;N;0;0;0;0;0;0;952;91
4316808;S;RS;SANTA CRUZ DO SUL;118287;N;0;0;0;0;0;0;27942;2772
4316972;S;RS;SANTA MARGARIDA DO SUL;2352;N;0;0;0;0;0;0;1357;127
4316907;S;RS;SANTA MARIA;261027;N;0;0;0;0;0;0;71160;7167
4316956;S;RS;SANTA MARIA DO HERVAL;6053;N;0;0;0;0;0;0;491;56
4317202;S;RS;SANTA ROSA;68595;N;0;0;0;0;0;0;19745;1897
4317251;S;RS;SANTA TEREZA;1717;N;0;0;0;0;0;0;150;16
4317301;S;RS;SANTA VITORIA DO PALMAR;31002;N;0;0;0;0;0;0;11199;1107
4317004;S;RS;SANTANA DA BOA VISTA;8244;N;0;0;0;0;0;0;4729;384
4317103;S;RS;SANT'ANA DO LIVRAMENTO;82513;N;0;0;0;0;0;0;37465;3776
4317400;S;RS;SANTIAGO;49082;N;0;0;0;0;0;0;17948;1797
4317509;S;RS;SANTO ANGELO;76304;N;0;0;0;0;0;0;29704;2927
4317608;S;RS;SANTO ANTONIO DA PATRULHA;39679;N;0;0;0;0;0;0;11424;1011
4317707;S;RS;SANTO ANTONIO DAS MISSOES;11210;N;0;0;0;0;0;0;6432;566
4317558;S;RS;SANTO ANTONIO DO PALMA;2139;N;0;0;0;0;0;0;588;39
4317756;S;RS;SANTO ANTONIO DO PLANALTO;1987;N;0;0;0;0;0;0;681;59
4317806;S;RS;SANTO AUGUSTO;13970;N;0;0;0;0;0;0;6795;564
4317905;S;RS;SANTO CRISTO;14378;N;0;0;0;0;0;0;3555;331
4317954;S;RS;SANTO EXPEDITO DO SUL;2461;N;0;0;0;0;0;0;1371;145
4318002;S;RS;SAO BORJA;61662;N;0;0;0;0;0;0;28022;2752
4318051;S;RS;SAO DOMINGOS DO SUL;2926;N;0;0;0;0;0;0;538;23
4318101;S;RS;SAO FRANCISCO DE ASSIS;19258;N;0;0;0;0;0;0;10697;989
4318200;S;RS;SAO FRANCISCO DE PAULA;20540;N;0;0;0;0;0;0;8571;802
4318309;S;RS;SAO GABRIEL;60508;N;0;0;0;0;0;0;27970;2805
4318408;S;RS;SAO JERONIMO;22141;N;0;0;0;0;0;0;10770;946
